"SEQPLT","YEAR","PSTATABB","PNAME","ORISPL","OPRNAME","OPRCODE","UTLSRVNM","UTLSRVID","SECTOR","BANAME","BACODE","NERC","SUBRGN","SRNAME","ISORTO","FIPSST","FIPSCNTY","CNTYNAME","CAMDFLAG","NUMUNT","NUMGEN","PLPRMFL","PLFUELCT","COALFLAG","CAPFAC","NAMEPCAP","NBFACTOR","RMBMFLAG","CHPFLAG","USETHRMO","PWRTOHT","ELCALLOC","PSFLAG","PLHTIAN","PLHTIOZ","PLHTIANT","PLHTIOZT","PLNGENAN","PLNGENOZ","PLNOXAN","PLNOXOZ","PLSO2AN","PLCO2AN","PLCH4AN","PLN2OAN","PLCO2EQA","PLHGAN","PLNOXRTA","PLNOXRTO","PLSO2RTA","PLCO2RTA","PLCH4RTA","PLN2ORTA","PLC2ERTA","PLHGRTA","PLNOXRA","PLNOXRO","PLSO2RA","PLCO2RA","PLCH4RA","PLN2ORA","PLC2ERA","PLHGRA","PLNOXCRT","PLNOXCRO","PLSO2CRT","PLCO2CRT","PLCH4CRT","PLN2OCRT","PLC2ECRT","PLHGCRT","UNNOX","UNNOXOZ","UNSO2","UNCO2","UNCH4","UNN2O","UNHG","UNHTI","UNHTIOZ","UNHTIT","UNHTIOZT","UNNOXSRC","UNNOZSRC","UNSO2SRC","UNCO2SRC","UNCH4SRC","UNN2OSRC","UNHGSRC","UNHTISRC","UNHOZSRC","BIONOX","BIONOXOZ","BIOSO2","BIOCO2","BIOCH4","BION2O","CHPCHTI","CHPCHTIOZ","CHPNOX","CHPNOXOZ","CHPSO2","CHPCO2","CHPCH4","CHPN2O","PLHTRT","PLGENACL","PLGENAOL","PLGENAGS","PLGENANC","PLGENAHY","PLGENABM","PLGENAWI","PLGENASO","PLGENAGT","PLGENAOF","PLGENAOP","PLGENATN","PLGENATR","PLGENATH","PLGENACY","PLGENACN","PLCLPR","PLOLPR","PLGSPR","PLNCPR","PLHYPR","PLBMPR","PLWIPR","PLSOPR","PLGTPR","PLOFPR","PLOPPR","PLTNPR","PLTRPR","PLTHPR","PLCYPR","PLCNPR","GEOID","CountyFIPS","TractCode","StateAbbr","COUNTY","E_TOTPOP","M_TOTPOP","RPL_EBM","RPL_HVM","RPL_SVM","E_PM","E_OZONE","E_DSLPM","E_COAL","EP_UNINSUR","EP_AGE65","EP_ASTHMA","EP_BPHIGH","EP_CANCER","EP_MHLTH","geometry"
6813,2021,"NC","Progress Solar III, LLC","58495","Duke Energy Progress - (NC)",3046,"Oppidum Renewables USA, LLC",63026,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","155","Robeson","",1,1,"SUN","SOLAR","",0.19263,3.5,NA,"","",NA,NA,NA,"",NA,NA,52227,26685,5906,3018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52227,26685,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5906,0,0,0,0,5906,5906,0,5906,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37155962001","37155","962001","NC","Robeson",3506,315,0.3268,0.8,0.9303,9.07,0,0.22,0,13.1,19.3,14,47.8,6.8,20.8,c(-79.353889, 34.714167)
6597,2021,"NC","Innovative Solar 48","59667","Duke Energy Carolinas, LLC",5416,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","155","Robeson","",1,1,"SUN","SOLAR","",0.19339,4.9,NA,"","",NA,NA,NA,"",NA,NA,73406,37506,8301,4241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73406,37506,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8301,0,0,0,0,8301,8301,0,8301,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37155962001","37155","962001","NC","Robeson",3506,315,0.3268,0.8,0.9303,9.07,0,0.22,0,13.1,19.3,14,47.8,6.8,20.8,c(-79.30235, 34.711628)
7024,2021,"NC","Watts Farm","58317","Duke Energy Progress - (NC)",3046,"Palmetto Power Management LLC",63248,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","155","Robeson","",1,1,"SUN","SOLAR","",0.19005,5,NA,"","",NA,NA,NA,"",NA,NA,73607,37609,8324,4253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73607,37609,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8324,0,0,0,0,8324,8324,0,8324,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37155962001","37155","962001","NC","Robeson",3506,315,0.3268,0.8,0.9303,9.07,0,0.22,0,13.1,19.3,14,47.8,6.8,20.8,c(-79.335278, 34.726944)
6680,2021,"NC","Maxton Solar, LLC","60416","Duke Energy Progress - (NC)",3046,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","155","Robeson","",1,1,"SUN","SOLAR","",0.2179,4.9,NA,"","",NA,NA,NA,"",NA,NA,82708,42258,9353,4779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82708,42258,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9353,0,0,0,0,9353,9353,0,9353,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37155962001","37155","962001","NC","Robeson",3506,315,0.3268,0.8,0.9303,9.07,0,0.22,0,13.1,19.3,14,47.8,6.8,20.8,c(-79.31463, 34.71472)
6672,2021,"NC","Market Farm","59105","Duke Energy Carolinas, LLC",5416,"Palmetto Power Management LLC",63248,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","157","Rockingham","",1,1,"SUN","SOLAR","",0.19183,4.9,NA,"","",NA,NA,NA,"",NA,NA,72812,37202,8234,4207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72812,37202,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8234,0,0,0,0,8234,8234,0,8234,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37157040101","37157","040101","NC","Rockingham",3877,359,0.2264,0.8,0.6506,9.05,0,0.18,0,7.9,18.8,10.3,38.6,7.7,15.7,c(-79.647222, 36.390278)
6446,2021,"NC","Dibrell Farm","58346","Duke Energy Carolinas, LLC",5416,"Strata Manager, LLC",64778,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","157","Rockingham","",1,1,"SUN","SOLAR","",0.20521,5,NA,"","",NA,NA,NA,"",NA,NA,79479,40609,8988,4592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79479,40609,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8988,0,0,0,0,8988,8988,0,8988,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37157040102","37157","040102","NC","Rockingham",2680,347,0.2926,0.4,0.5679,9.09,0,0.19,0,12.6,15.1,9.8,39.3,7.2,14.3,c(-79.528056, 36.471667)
6432,2021,"NC","Dan River","2723","Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","157","Rockingham","Yes",2,3,"NG","GAS","",0.68265,697.9,0.195585452,"","",NA,NA,NA,"",29919479.35,13654099.83,29919479.35,13654099.83,4173444,1900293,388.897,203.372,8.765,1778082.933,64616.206,6461.621,1779853.417,NA,0.186,0.214,0.004,852.094,0.015,0.002,852.942,NA,0.026,0.03,0.001,118.858,0.002,0,118.976,NA,0.186,0.214,0.004,852.094,0.015,0.002,852.942,NA,388.897,203.372,8.765,1778082.933,64616.206,6461.621,NA,29919479.35,13654099.83,29919479.35,13654099.83,"EPA/CAMD","EPA/CAMD","EPA/CAMD","EPA/CAMD","EIA","EIA","--","EPA/CAMD","EPA/CAMD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7169.014213,0,0,4173444,0,0,0,0,0,0,0,0,4173444,0,0,4173444,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"37157040200","37157","040200","NC","Rockingham",3754,353,0.7356,0.8,0.9499,8.98,0,0.2,0,16,17.4,10.9,41.4,7.2,17.1,c(-79.7208, 36.4862)
6289,2021,"NC","Avalon Hydropower","54801","Duke Energy Carolinas, LLC",5416,"Avalon Hydropower LLC",1005,"Commercial Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","157","ROCKINGHAM","",3,3,"WAT","HYDRO","",0.55318,1.2,NA,"","",NA,NA,NA,"",NA,NA,51423,20454,5815,2313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51423,20454,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5815,0,0,0,0,0,0,0,5815,0,0,5815,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"37157040700","37157","040700","NC","Rockingham",4454,367,0.3136,0.8,0.6652,8.74,0,0.19,0,7.2,24.9,10.3,39.9,8,15.9,c(-79.952494, 36.423715)
6841,2021,"NC","Rockingham County Combustion Turbine","55116","Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","157","Rockingham","Yes",5,5,"NG","GAS","",0.08464,977.5,1,"","",NA,NA,NA,"",7621736.376,4240429.034,7621736.376,4240429.034,724723,400893,184.015,96.897,2.256,455639.506,18487.017,1934.072,456158.77,NA,0.508,0.483,0.006,1257.417,0.026,0.003,1258.85,NA,0.048,0.046,0.001,119.563,0.002,0,119.699,NA,0.508,0.483,0.006,1257.417,0.026,0.003,1258.85,NA,184.015,96.897,2.256,455639.506,18487.017,1934.072,NA,7621736.376,4240429.034,7621736.376,4240429.034,"EPA/CAMD","EPA/CAMD","EPA/CAMD","EPA/CAMD","EIA","EIA","--","EPA/CAMD","EPA/CAMD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10516.75794,0,11610.171,713112.83,0,0,0,0,0,0,0,0,724723.001,0,0,724723.001,0,0,0.01602015,0.98397985,0,0,0,0,0,0,0,0,1,0,0,1,0,"37157041002","37157","041002","NC","Rockingham",5700,400,0.1943,0.2,0.6057,9.07,0.33,0.19,0,9.2,20.4,9.4,34.5,7.6,13.8,c(-79.8297, 36.3297)
6577,2021,"NC","Husky Solar","59510","Duke Energy Carolinas, LLC",5416,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","157","Rockingham","",1,1,"SUN","SOLAR","",0.20269,5,NA,"","",NA,NA,NA,"",NA,NA,78507,40111,8878,4536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78507,40111,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8878,0,0,0,0,8878,8878,0,8878,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37157041300","37157","041300","NC","Rockingham",6150,670,0.6619,0.8,0.8998,9.2,0.33,0.18,0,16.3,18.8,11.2,41.8,6.8,17.4,c(-79.5667, 36.2847)
6611,2021,"NC","Jacob Solar","59503","Duke Energy Carolinas, LLC",5416,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","157","Rockingham","",1,1,"SUN","SOLAR","",0.20637,5,NA,"","",NA,NA,NA,"",NA,NA,79933,40841,9039,4618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79933,40841,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9039,0,0,0,0,9039,9039,0,9039,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37157041300","37157","041300","NC","Rockingham",6150,670,0.6619,0.8,0.8998,9.2,0.33,0.18,0,16.3,18.8,11.2,41.8,6.8,17.4,c(-79.6214, 36.2922)
6716,2021,"NC","Moore Solar Farm","58337","Duke Energy Carolinas, LLC",5416,"Strata Manager, LLC",64778,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","157","Rockingham","",1,1,"SUN","SOLAR","",0.18098,5,NA,"","",NA,NA,NA,"",NA,NA,70098,35815,7927,4050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70098,35815,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,7927,0,0,0,0,7927,7927,0,7927,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37157041602","37157","041602","NC","Rockingham",4614,408,0.4723,0,0.5177,9.23,0.33,0.2,0,8.6,16.4,9.6,34.6,7.1,14.2,c(-79.759203, 36.273192)
6860,2021,"NC","Salisbury Solar","61128","Duke Energy Carolinas, LLC",5416,"Oppidum Renewables USA, LLC",63026,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.23366,3.8,NA,"","",NA,NA,NA,"",NA,NA,68780,35142,7778,3974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68780,35142,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,7778,0,0,0,0,7778,7778,0,7778,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159050201","37159","050201","NC","Rowan",4236,391,0.755,0.8,0.8751,9.85,1,0.44,0,11.6,23.8,10.9,45.4,8.2,15.2,c(-80.422626, 35.632585)
6916,2021,"NC","Spencer Farm, LLC","61220","Duke Energy Carolinas, LLC",5416,"Strata Manager, LLC",64778,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.21267,5,NA,"","",NA,NA,NA,"",NA,NA,82374,42088,9315,4759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82374,42088,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9315,0,0,0,0,9315,9315,0,9315,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159050700","37159","050700","NC","Rowan",3222,137,0.8219,0.8,0.8895,9.85,1,0.33,0,13.8,15.6,11.3,41.1,7.2,16.7,c(-80.407853, 35.712886)
6353,2021,"NC","Buck","2720","Duke Energy Carolinas, LLC",5416,"Duke Energy Carolinas, LLC",5416,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","Yes",2,3,"NG","GAS","",0.74185,697.9,0.096917247,"","",NA,NA,NA,"",31454325.52,13166423.41,31454325.52,13166423.41,4535375,1883874,132.789,54.27,9.437,1869294.301,70513.254,7051.325,1871226.364,NA,0.059,0.058,0.004,824.317,0.016,0.002,825.169,NA,0.008,0.008,0.001,118.858,0.002,0,118.981,NA,0.059,0.058,0.004,824.317,0.016,0.002,825.169,NA,132.789,54.27,9.437,1869294.301,70513.254,7051.325,NA,31454325.52,13166423.41,31454325.52,13166423.41,"EPA/CAMD","EPA/CAMD","EPA/CAMD","EPA/CAMD","EIA","EIA","--","EPA/CAMD","EPA/CAMD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6935.33071,0,0,4535375,0,0,0,0,0,0,0,0,4535375,0,0,4535375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"37159050901","37159","050901","NC","Rowan",4706,429,0.5903,0.4,0.5241,9.75,0.67,0.27,0,11.2,26.6,9.7,36.6,7.8,14,c(-80.3767, 35.7133)
6355,2021,"NC","Buddy Solar","58735","Duke Energy Carolinas, LLC",5416,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.17668,4,NA,"","",NA,NA,NA,"",NA,NA,54748,27972,6191,3163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54748,27972,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,6191,0,0,0,0,6191,6191,0,6191,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159050903","37159","050903","NC","Rowan",5977,543,0.4077,0.2,0.3363,9.74,0.67,0.25,0,4.7,16.3,9.9,34.9,7.1,14.4,c(-80.363333, 35.541944)
6689,2021,"NC","Meadowbrook Solar Farm","59936","Duke Energy Carolinas, LLC",5416,"Cypress Creek Renewables",61060,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.22046,5,NA,"","",NA,NA,NA,"",NA,NA,85388,43628,9656,4934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85388,43628,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9656,0,0,0,0,9656,9656,0,9656,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159050903","37159","050903","NC","Rowan",5977,543,0.4077,0.2,0.3363,9.74,0.67,0.25,0,4.7,16.3,9.9,34.9,7.1,14.4,c(-80.38589, 35.55543)
6769,2021,"NC","Organ Church Solar","60284","Duke Energy Carolinas, LLC",5416,"NES Rigel",64877,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.22763,5,NA,"","",NA,NA,NA,"",NA,NA,88166,45046,9970,5094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88166,45046,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9970,0,0,0,0,9970,9970,0,9970,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159051001","37159","051001","NC","Rowan",7759,473,0.727,0,0.6227,9.7,0.67,0.26,0,11.1,15.1,10,32.9,7,15.2,c(-80.451125, 35.525584)
6843,2021,"NC","Rockwell Solar LLC","58668","Duke Energy Carolinas, LLC",5416,"Oppidum Renewables USA, LLC",63026,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.18056,3.5,NA,"","",NA,NA,NA,"",NA,NA,48954,25011,5536,2829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48954,25011,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5536,0,0,0,0,5536,5536,0,5536,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159051101","37159","051101","NC","Rowan",5905,597,0.4363,0,0.3737,9.84,1,0.31,0,11.1,19.3,10.1,34.6,7.1,15.2,c(-80.474722, 35.541667)
6374,2021,"NC","Catawba Solar LLC","60800","Duke Energy Carolinas, LLC",5416,"Catawba Solar LLC",60480,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.20074,2,NA,"","",NA,NA,NA,"",NA,NA,31100,15890,3517,1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31100,15890,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3517,0,0,0,0,3517,3517,0,3517,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159051102","37159","051102","NC","Rowan",3452,400,0.9801,0.8,0.646,9.89,1,0.44,0,6.4,18.3,10.6,37.8,7.4,16.6,c(-80.53, 35.61)
7031,2021,"NC","West Salisbury Farm LLC","59111","Duke Energy Carolinas, LLC",5416,"Strata Manager, LLC",64778,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.19616,5,NA,"","",NA,NA,NA,"",NA,NA,75979,38820,8592,4390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75979,38820,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8592,0,0,0,0,8592,8592,0,8592,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159051202","37159","051202","NC","Rowan",3445,324,0.8862,0.8,0.7608,9.9,1,0.34,0,13.5,16.4,10.4,37.7,7,15.7,c(-80.523611, 35.668333)
6638,2021,"NC","Landis Delivery No 2","56551","Town of Landis - (NC)",10669,"North Carolina Mun Power Agny #1",13630,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"DFO","OIL","",0,2.2,NA,"","",NA,NA,NA,"",25,0,25,0,-46,0,0.037,0,0.004,2.042,0.165,0.033,2.049,NA,0,NA,0,0,0,0,0,NA,2.96,NA,0.288,163.36,0.007,0.001,163.92,NA,0,NA,0,0,0,0,0,NA,0.037,0,0.004,2.042,0.165,0.033,NA,25,0,25,0,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-543.478261,0,-46,0,0,0,0,0,0,0,0,0,-46,0,0,-46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37159051600","37159","051600","NC","Rowan",6784,620,0.4941,0.2,0.7575,9.97,1,0.35,0,14.2,18.2,10.2,36.8,7.4,15,c(-80.612301, 35.541982)
6830,2021,"NC","Redmon Solar Farm LLC","59114","Duke Energy Carolinas, LLC",5416,"Strata Manager, LLC",64778,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","159","Rowan","",1,1,"SUN","SOLAR","",0.22825,2,NA,"","",NA,NA,NA,"",NA,NA,35363,18068,3999,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35363,18068,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3999,0,0,0,0,3999,3999,0,3999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37159051901","37159","051901","NC","Rowan",4505,393,0.6316,0.2,0.5346,9.9,1,0.3,0,7.7,16.9,9.9,36.6,7.2,15,c(-80.665833, 35.710833)
