"FIPS_Code","Unemployment_rate_2000","Unemployment_rate_2001","Unemployment_rate_2002","Unemployment_rate_2003","Unemployment_rate_2004","Unemployment_rate_2005","Unemployment_rate_2006","Unemployment_rate_2007","Unemployment_rate_2008","Unemployment_rate_2009","Unemployment_rate_2010","Unemployment_rate_2011","Unemployment_rate_2012","Unemployment_rate_2013","Unemployment_rate_2014","Unemployment_rate_2015","Unemployment_rate_2016","Unemployment_rate_2017","Unemployment_rate_2018","Unemployment_rate_2019","Unemployment_rate_2020","Unemployment_rate_2021","Unemployment_rate_2022"
51071,4.2,5.8,6.3,5.7,5.5,5.5,4.1,4.9,5.8,9.3,9.8,7.9,7.1,6.8,6.1,5.1,5.3,4.6,3.4,3.2,6.5,3.5,3.1
51073,1.9,2.5,3.3,3.4,3.4,3.3,2.9,2.7,3.8,6.1,7,6.3,5.5,5.1,4.7,4,3.6,3.3,2.7,2.5,5.6,3.4,2.7
51075,1.7,2.6,3.5,3.5,3.6,3.2,2.7,2.6,3.6,6.6,7.3,6.3,5.5,5,4.7,4.1,3.7,3.5,3,2.7,5,3.1,2.7
51077,5,7.7,8.3,6.6,5.3,5.1,5.9,5.5,7,10.9,12.7,10.8,9.4,9.4,7.6,5.8,5,3.9,3.1,2.9,6,3.4,2.6
51079,1.8,2.3,3.7,4.3,3.4,3.2,2.5,2.3,3.5,5.9,6.9,6,5.4,4.7,4.3,3.7,3.2,3,2.5,2.3,5.4,3,2.4
51081,3.3,4.7,4.8,5.5,7,5.8,4.6,4.9,5.9,9.1,9.8,8.7,8.5,7.6,6.3,5.3,5,4.3,3.7,3.4,6.9,4.9,3.8
51083,5,7.5,10.6,10.7,8.4,6.6,6.3,6.9,7.4,11.5,12.5,10.9,9.3,8.9,7.7,6.3,5.7,4.8,4.1,3.9,7.3,4.8,3.9
51085,1.6,2.6,3.4,3.4,3.4,3.2,2.7,2.7,3.7,6.7,6.7,6,5.4,4.9,4.5,3.8,3.4,3.3,2.6,2.4,5,3,2.4
51087,1.8,3,3.8,3.9,3.8,3.7,3.1,3,3.9,7,7.5,6.7,5.9,5.4,5,4.2,3.8,3.6,3,2.8,6.7,4,2.8
51089,4.9,6.1,10.5,10.5,10.1,7.1,5.1,5.9,8.6,13.9,15.1,12.6,10.4,8.9,7.5,6.3,5.5,4.6,3.7,3.3,7.9,4.7,3.4
51091,2.9,3.2,4.1,4.5,3.8,3.8,3.5,3.6,5.5,7.7,6.4,5.6,4.8,4.2,3.8,3.5,3.1,3.2,2.8,2.6,3.9,2.9,2.3
51093,2.2,2.7,3.6,3.8,3.8,4,3.3,3.1,4,6.3,7.3,6.9,6.2,5.6,5.1,4.5,4.2,3.8,3,2.8,5.2,3.5,2.8
51095,2,2.6,3.4,3.5,3.7,3.4,2.9,2.7,3.4,5.5,6.5,6.1,5.6,5.2,4.8,4.3,3.8,3.5,2.9,2.6,7.1,4,2.9
51097,2.6,3.4,4.6,4.8,4.2,4.2,3.7,3.8,4.9,8.2,8.2,7.3,6.5,6,5.7,4.7,4.1,3.4,3.1,2.8,5.3,3.2,2.6
51099,1.9,2.5,3.3,3.4,3.4,3.6,3.6,3.8,5.5,7.7,7.5,7,6.4,5.7,5.3,4.7,4.2,3.7,3,2.6,4.6,2.9,2.6
51101,1.9,3,3.8,3.8,3.7,3.8,3,2.9,4,7.2,7.6,6.9,6.2,5.5,5.1,4.2,3.7,3.4,3,2.7,5.5,3.3,2.7
51103,5.8,6.3,6.6,5.8,6.1,6.1,4.8,4.7,6.2,9.5,10,9.2,7.8,7.3,7.5,6.5,5.5,5.2,4.4,4.3,7.6,5.3,3.6
51105,4.2,5.1,5.9,6.3,6,5.4,4.7,4.5,5.7,7.4,8.1,7.6,8.1,8.6,8,7.1,6.7,5.1,4.1,4,6.6,4.1,3.8
51107,1.4,2.6,3.9,3.3,2.9,2.6,2.3,2.3,3,4.8,5.2,4.7,4.4,4.3,4.2,3.5,3.1,3,2.5,2.3,5.5,3.1,2.4
51109,2.4,3.2,4.5,4.5,4.1,3.9,3.3,3.1,4.5,8,7.7,6.8,6.1,5.5,5,4.2,3.8,3.4,2.8,2.7,5.4,3.4,2.7
51111,3.4,4.6,5.8,5.9,5.4,5.7,4.8,4.9,6.4,9.5,9.7,8.5,7.4,6.9,5.8,5,4.5,4.1,3.2,3.1,5.5,3.8,3.4
51113,1.8,2.3,4.5,4.1,3.3,3.3,2.9,2.9,4,6.3,6.5,5.2,4.7,4.4,4,3.4,3.1,2.9,2.5,2.2,4,2.5,2.2
51115,2.2,3,4.1,3.4,3.3,3.2,2.8,2.8,3.9,5.6,6.5,6.5,5.6,4.9,4.5,4.2,4,3.7,3,2.8,5.1,3.2,2.9
51117,3.3,6,10.6,9.8,7.3,6.6,5.7,5.5,7,11.1,11.5,10.3,9.2,9.1,7.6,6,5.5,4.8,4.1,4,7,4.7,3.6
51119,2.1,2.7,3.4,3.7,3.7,3.8,3.4,3.3,4.1,6.8,7.4,6.5,5.9,5.4,5,4.2,3.8,3.2,2.7,2.5,5.3,3.4,2.7
51121,2.5,3.4,4.2,4,4,3.9,3.4,3.5,4.4,7.1,7.2,6.3,5.8,5.5,5,4.3,4.1,3.7,3,2.8,4.9,3,2.8
51125,2.3,3.4,3.8,3.8,3.9,3.5,3,2.9,3.9,6.5,7.3,6.3,5.7,5.4,4.8,4,3.5,3.5,3.1,2.7,5.9,3.5,2.8
51127,1.8,3.1,3.8,3.9,3.7,3.5,3,2.9,3.9,7.1,7.4,6.4,5.5,4.9,4.4,3.8,3.3,3.2,2.7,2.4,4.7,3,2.4
51131,2.7,3.8,5.3,5.1,5.1,5.5,4.8,4.4,5.9,7.8,8.7,8.9,9.1,8.9,7.4,6,5.7,5.6,5.4,4.4,8.1,5.2,3.5
51133,4.5,5.2,6.2,5.9,5.5,5.2,4.6,4.7,6.2,8.9,8.9,9,8,7.2,6.9,6,5.4,5.2,4.5,4.3,6.6,4.8,4
51135,2.9,4.1,4.6,4.7,4.8,4.9,4.5,4.2,5.9,8.2,7.8,7.1,6.2,5.9,5.2,4.5,3.9,3.8,3.1,2.7,5.3,3.7,3.1
51137,2,2.8,4.7,4.2,3.7,3.5,3.3,3.5,4.9,7.9,8.4,7.5,6.5,5.8,5.2,4.5,4,3.7,3,3,5.8,3.6,3
51139,2.6,3.4,6.4,7.4,6,5.5,5.1,5.5,7.4,12,11.9,11,10,9,7.9,6.8,5.5,5.1,4.2,3.8,7.6,4.6,3.4
51141,3.3,5.4,8.7,8,8.4,7.1,5,4.4,7,11.3,13,10.8,8.9,8.1,6.6,5.3,4.8,4.2,3.9,3.4,7.1,4.5,3.6
51143,3.3,6,7.3,6.9,6.8,6.9,5.9,6.2,7.2,10.8,11.1,9.1,7.6,6.9,6.2,5.2,4.7,4.2,3.6,3.3,6.7,4,3.1
51145,1.8,2.6,3.3,3.3,3.2,3.1,2.8,2.5,3.6,6.4,7.2,6.2,5.5,5,4.4,3.9,3.5,3.3,2.7,2.5,5,2.9,2.5
51147,3.3,4.3,6.1,6,6.1,6.2,5.2,5,5.9,9.1,9.9,9,8.3,8.2,7.5,6.2,5.3,4.8,3.9,3.7,6.7,4.9,3.9
51149,2.5,3.6,4,4.4,4,4.2,3.7,3.5,4.6,7.1,8.2,7.8,7.3,6.8,6.2,5.3,4.8,4.4,3.6,3.3,6.7,4.5,3.4
51153,1.8,2.5,3.5,3.6,3.2,2.9,2.6,2.7,3.6,5.6,6.2,5.6,5.2,5.1,4.8,4.1,3.6,3.4,2.8,2.5,6.7,3.9,2.7
51155,4.5,7.2,6.6,6.4,6.4,4.9,4.2,5.9,6.9,11.1,11.3,8.7,7.3,7.4,6,5,5.9,5.3,3.5,3.4,8.1,4,3.1
51157,1.8,2.4,3.5,3.2,2.9,2.8,2.5,2.7,3.8,5.9,6.5,5.6,5.3,5,4.7,4.1,3.5,3.5,2.8,2.5,4.7,2.9,2.5
51159,4.3,4.2,5.9,6.6,5.7,5.1,5.2,4.7,5.4,7.9,7.2,6.6,6.3,6,5.3,4.5,3.6,3.6,3.1,3,5.1,3.5,2.9
51161,1.7,2.5,3.4,3.5,3.6,3.2,2.8,2.7,3.4,6,6.5,5.7,5.1,4.9,4.5,3.9,3.5,3.4,2.7,2.5,5.3,3.2,2.6
51163,2.1,3,3.6,3.9,3.6,3.4,3,3.2,4.4,6.6,7.7,6.8,6,5.7,5.2,4.6,4.3,4.1,3,2.7,5.7,3.7,2.9
51165,1.7,2.5,3.6,3.3,3.3,3.2,2.6,2.7,3.6,6,6.9,6,5.6,5,4.6,4.1,3.5,3.2,2.7,2.4,4.9,3,2.6
51167,5.1,6.5,6.6,6.5,6.3,6.2,6.5,5.6,6.2,10.7,10.5,9.5,8.5,8.3,7.7,6.5,6.4,5.2,4.3,4.1,6.9,4.4,3.6
51169,3.8,4.7,5.5,5.8,6.1,5.6,5.3,5,5.8,9.8,8.6,7.3,7.4,6.8,5.7,5.1,4.8,4,3.3,3.1,5.6,3.6,3.2
51171,1.8,2.5,3.2,4.1,3.6,3.3,3.2,3.4,5,8.4,8.4,7,6.2,5.5,4.9,4.2,3.7,3.3,2.9,2.5,5.5,3.6,2.8
51173,4.3,6.5,8.4,8,5.6,5,5,5.9,6.6,11.3,12.4,10.9,9.4,8.9,7.8,6.4,5.7,4.9,4,3.7,6.7,4.2,3.2
51175,2.7,3.3,4.3,4.6,4.6,4.5,4,3.9,5.2,8.1,8.8,7.7,6.2,5.5,4.8,4,3.9,3.6,2.8,2.6,5.1,3.5,2.8
51177,1.7,2.2,3,3.2,3.1,2.9,2.6,2.7,3.7,5.7,7.2,6.7,6,5.7,5.3,4.6,4,3.7,3.1,2.9,6.2,3.8,2.9
51179,1.7,2.3,3.1,3.3,3.1,2.9,2.7,2.8,3.7,5.6,6.7,6.2,5.7,5.5,5.2,4.4,3.9,3.6,3,2.7,5.8,3.7,2.9
51181,2.9,3.4,4.7,4.8,4.6,5.2,3.7,3.7,4.8,7.7,9.2,8.4,7.6,7.1,6.1,5,5.2,4.3,3.4,3.4,5.9,3.8,3
51183,3.6,4.8,6,7.3,6.5,6.3,4.9,4.8,6.3,10.3,11.7,10.5,9.6,9.1,7.7,6.8,6.2,5.9,5,4.5,8.9,6.4,4.2
51185,5.1,5,6,5.7,5.1,4.9,4.3,4.9,4.8,7.7,9,8,8.1,8.4,8,7.3,7.4,5.6,4.4,4.3,7.9,5.3,4.2
51187,2,2.9,4.1,4.2,3.7,3.3,3,3.3,4.8,7.7,8.3,7.4,6.6,6,5.5,4.7,4,3.7,3.1,2.8,6,3.6,2.9
51191,3.5,5.2,6.3,5.7,5.2,4.9,4.5,4.9,5.3,8.7,8.1,7.1,6.6,6.2,5.7,4.7,4.4,4.1,3.4,3.3,6,3.6,2.9
51193,3.5,4.2,4.9,5.1,5.1,4.9,4.2,4.5,5.4,7.8,8.3,7.5,7.1,6.7,6.3,5.3,4.5,4.4,3.7,3.5,6.1,4.4,3.2
51195,4.2,4.8,6.1,6.1,5.7,5.1,4.9,4.3,5,6.8,8.5,7.6,8.8,10.1,9.3,8.2,8.3,6.3,5,4.6,7.8,5.2,4.1
51197,4.3,6.9,6.5,5.5,5.2,4.7,4.4,4.8,5.8,10.7,11.3,9.2,7.6,7.6,6.3,5.4,5.6,5,3.8,3.6,8,4.1,3.1
51199,1.9,2.5,3.2,3.3,3.3,3.3,2.9,2.7,3.6,5.4,6.3,6.1,5.7,5.3,4.9,4.2,3.8,3.5,2.8,2.6,5.7,3.3,2.8
51510,1.8,2.8,3.6,3.2,3,2.8,2.4,2.4,3,4.9,5,4.4,4,4,3.8,3.2,2.9,2.8,2.3,2.1,6.2,3.8,2.4
51520,3.1,4.3,5.2,6.5,6.7,5.9,5.2,5.5,6.2,10.2,9,8.3,7.1,6.8,6.3,5.3,5,4.5,3.8,3.7,7.8,4.7,3.4
51530,2.3,3.5,4.7,4.7,4.4,4.1,3.7,3.9,5.5,8.7,10.2,9.1,7.7,6.6,5.7,5,5,4.2,3.2,2.7,5.8,3.9,3.1
51540,2.9,3.7,4,4.4,4.4,4.1,3.5,3.3,4.2,6.6,6.2,5.6,5,4.6,4.2,3.6,3.3,3.1,2.6,2.4,6.7,3.7,2.6
51550,2.3,3,3.8,4.1,4,3.9,3.5,3.3,4.2,6.5,7.4,6.9,6.3,5.8,5.2,4.5,4.2,3.7,3,2.8,6.3,3.8,2.9
51570,2.2,3.3,4.5,4.7,4.4,4.4,3.5,3.5,4.8,8,8.5,7.5,6.8,6.3,5.7,4.7,4.4,4,3.4,3.2,7.4,4.7,3.2
51580,3.9,4.9,6.5,5.8,6.1,6.1,7.8,6.3,7.4,10.3,10.8,9.4,8.8,8.2,7.9,5.9,5.8,6,4.7,4.1,10,5.8,4.1
51590,4.3,7.1,8.9,9.9,10.1,10.9,9.4,8,9.9,13.8,13.8,11.6,10.1,9.6,8.5,7.1,6,5.6,5.1,5,10,6.4,4.6
51595,3.1,4.3,5.3,7.3,7.8,6.1,6,6.7,8,12.4,12.7,10.8,10.3,9.6,8,6.8,6.3,5.2,4.8,4.9,11.4,7.7,4.7
51600,1.3,1.6,2.3,2.9,2.9,2.9,2.7,2.7,3.5,5.6,5.6,4.9,4.2,4.1,4,3.5,3,2.8,2.3,2.1,6,3.4,2.4
51610,1.6,2.8,3.5,3.4,3.6,3.6,3.1,3.3,4.3,7,5,4.2,3.9,3.8,3.5,3,2.7,2.6,2.2,2.1,4,2.7,2.2
51620,3.1,4.5,5,5.2,5.4,5.6,5.1,5,6.8,10.3,12.9,11.4,9.8,9.1,7.7,6.6,6,5.2,4.4,3.9,8.7,6.7,4.1
51630,2.3,3.6,5.6,5.5,5.3,4.8,4.3,4.8,6.5,9.6,9.2,8,6.9,6.3,6,5.3,4.7,4.3,3.5,3.3,7.4,4.7,3.4
51640,3.4,6.1,8.3,6.7,6.1,5.5,6.5,6.1,6.6,9.9,11.2,10.3,8.7,8.4,7.2,5.4,4.9,4.1,3.5,3.2,8,4.2,3.1
51650,2.7,3.6,5,5.2,5.1,4.8,4,3.8,5.1,8,9.2,8.9,8.1,7.3,6.6,5.9,5.6,5,4.1,3.8,8.8,5.5,3.8
51660,2.3,2.8,3.8,4.1,4.2,4.1,3.2,3.1,4.5,6.9,8.5,7.8,7.2,6.6,6,5.2,4.7,4.4,3.5,3.2,6.6,4.1,3.4
51670,2.8,4.7,6.4,6.7,6.1,6.2,5,5,6.4,10.6,11.8,11.3,9.9,9.5,8.8,7.5,6.4,6.1,4.8,4.3,11.2,7.2,4.4
51678,3.5,4,5.8,5.8,6,5.6,5.1,5,6.9,9.9,9.5,9.1,8.6,8.3,7.6,6.7,6,6,4.7,4.7,7.2,5,4.1
51680,2.4,4.2,6.1,5.9,5.5,4.9,4,4,5.2,8.2,8.7,8,7.3,6.9,6.3,5.5,5.1,4.9,4,3.7,7.5,5.1,3.9
51683,1.7,3.2,4.5,3.6,3.4,3.1,2.8,3.2,4.5,7.5,7.2,6.1,5.5,5.3,4.9,4.1,3.6,3.3,2.7,2.5,6.8,3.9,2.6
51685,1.4,1.9,2.9,2.8,3,2.7,2.5,2.7,4,6.2,6.4,5.6,5.2,5,4.7,4.1,3.6,3.3,2.7,2.5,6.9,3.8,2.5
51690,7.9,8,13,11.1,13.2,10.8,7.9,8.9,12.8,19.6,17.8,15.2,12.6,11,9.7,8.7,7,6.2,4.6,4.1,11.3,7.3,4.6
51700,2.6,3.6,4.7,5,4.9,4.8,3.9,3.9,5,7.6,8.5,8.1,7.3,6.6,6.1,5.4,5,4.6,3.7,3.4,9,5.5,3.6
51710,3.3,4.4,5.3,5.6,5.6,5.5,4.6,4.4,5.7,8.7,9,8.3,7.5,6.8,6.2,5.5,5.2,4.6,3.7,3.4,9,5.6,3.5
51720,4.1,4.6,5.1,5.7,6,5.9,5.6,4.4,5.6,6.5,7.4,6.9,7.5,8.1,7.6,6.8,6.7,5.2,4,3.6,7.7,5,3.8
51730,3.4,5.6,7.7,9.1,8.4,7.9,6.8,6.7,7.9,13.6,14.3,12.8,11.7,11.4,10.5,9.1,7.7,7.2,6.2,5.6,14.7,10.2,5.6
51735,1.8,2.4,2.9,3.3,3.3,3.1,2.5,2.5,3.3,5.3,6.2,5.7,5.3,4.9,4.5,3.8,3.4,3.4,2.7,2.4,4.4,2.8,2.5
51740,3.4,4.5,5.5,5.7,5.9,5.8,4.8,4.5,5.6,8.7,9.8,9.3,8.6,7.9,7.1,6.1,6,5.3,4.1,3.9,9.8,6.5,3.9
51750,3.2,4.2,5.4,5.5,5.7,4.9,4.1,4.4,5.7,9.1,9.5,8.4,7.8,7.4,6.6,5.6,5.3,4.9,3.8,3.5,6.5,4.1,3.5
51760,2.6,4.3,5.9,6.1,6.2,5.7,5,4.7,6.2,9.8,9.7,8.5,7.3,6.6,6,5.1,4.6,4.3,3.6,3.3,9.1,5.3,3.4
51770,2.4,3.6,5.2,5.4,5,4.5,4.1,4.1,4.9,8.8,8.9,8,7.1,6.5,5.8,4.8,4.2,4.1,3.3,3,8,4.8,3.2
51775,1.9,2.9,4,4.1,3.7,3.4,3.2,3.2,3.9,6.5,7,6.3,5.8,5.7,5.1,4.4,3.9,3.7,3,2.8,6,3.6,2.9
51790,2.1,3,4,4,3.7,3.5,3.3,3.3,4.6,7.4,8,7.1,6.3,5.7,5.1,4.3,3.8,3.5,2.9,2.7,6.5,3.8,2.7
51800,2.5,3.2,4.5,4.5,4.5,4.3,3.8,3.5,4.4,6.9,7.8,7.4,6.9,6.2,5.7,4.9,4.6,4,3.2,3,6.7,4.4,3.1
51810,2.2,3,3.7,3.8,3.8,3.6,3.2,3,3.9,6.1,6.7,6.1,5.6,5.3,4.8,4.2,3.9,3.5,2.9,2.7,6.5,3.7,2.8
51820,2.6,3.8,4.9,4.8,4.2,4.1,3.5,3.7,5.3,8.7,9.2,8.1,6.9,5.9,5.2,4.7,4.1,4,3.2,2.9,6.9,4.1,3
51830,4.4,5.8,7.5,8.4,8.3,7.8,6.4,6.1,9.2,15.1,10.4,9,8.2,7.5,7.2,6.3,5.4,5.1,4.1,3.8,8.4,4.8,4.1
51840,2.2,3.3,4.1,3.9,3.6,3.3,3.2,3.5,4.9,8.3,8.5,7.4,6.5,5.7,5,4.3,3.9,3.6,3,2.8,6.2,3.5,2.7
53000,5.1,6,7.1,7.2,6.3,5.6,5,4.6,5.2,8.3,9.1,8.5,7.7,6.6,5.9,5.4,5.2,4.6,4.4,4.2,8.5,5.2,4.2
53001,8.1,8.7,8.9,8.8,8.2,7.2,6.8,6.4,6.4,8.4,9.5,9.1,8.3,8.2,6.9,6.7,6.3,5.6,5.4,5.7,7.1,5.5,5.1
53003,5.4,5.6,6.8,7.4,6.7,6.4,4.6,5.1,6.5,8.9,8.5,8,7.1,6.5,5.2,4.6,4.9,4.1,4.3,4.1,5.1,3.8,3.9
53005,5.3,5.8,6.2,6.9,6.2,6.1,6.2,5.4,5.3,6.7,7.1,7.3,8.5,8.7,7.3,6.5,6.2,5.4,5.2,5.3,8.1,5.7,5
53007,6.9,8.1,8.5,8.4,7.2,6.3,5.6,5.4,5.8,7.5,8.1,7.6,7.3,7.1,6,5.4,5.6,4.8,4.6,4.9,8.2,5.4,4.8
53009,7.4,7.9,8.5,8.6,7.4,6.9,6.3,6.4,7.4,9.3,10,9.9,9.6,9.4,8.2,7.9,7.5,6.7,6.4,6.7,10.1,6.6,6
53011,5.1,6.8,9,9.6,7.7,6.8,6.2,6.2,7.3,12.3,11.7,10.5,8.6,8.3,6.8,6.2,6,5,4.8,4.7,8.4,5.5,4.7
53013,8.5,9.2,10.1,9.5,8.5,8.3,9.2,7.3,7.4,10.2,8.5,8.4,7.6,7.8,7,6.3,6.4,5.5,5.5,5.4,7.2,5.5,5.5
53015,6.8,9.4,10.5,9.9,8.8,7.7,7,6.9,8.5,12.5,11.7,10.7,9.8,9.6,7.8,7.5,7.1,6,5.9,6,9.2,6.4,5.7
53017,6.5,7.3,7.4,7.7,6.6,5.8,5.4,5.2,5.5,7.4,8.8,8.5,8.3,8.1,6.9,6.2,6.8,5.6,5.3,5.6,8.4,5.7,5.3
53019,10.1,11.3,10.5,13.5,11.1,9.8,10,8.7,9.2,12.4,16,15.8,14.4,13.2,11.1,9.9,10.1,10.9,11.6,11.3,11.4,9,9.6
53021,7.7,8,8.5,8.8,7.8,7.5,7.6,6.8,6.4,7.8,8,8.1,8.9,9.2,8.1,7.4,7.3,6.2,6.1,6.5,8.8,6.7,6.2
53023,5,5.1,6.2,6.7,5.8,5.8,5.7,5.3,4.8,6.7,7.4,6.8,7,7.2,6.5,6,5.8,5.3,5.7,5.6,8.3,6.1,7
53025,8.3,9,9.3,9.3,8.5,7.7,7.1,6.4,6.7,9.2,9.9,9.1,8.7,8.5,7.2,7.1,7,6.2,6.2,6.9,8.7,6.7,6
53027,7.8,9.2,9.3,9.4,8.6,8,7.5,7.7,8,12.3,12.6,12.3,11.9,11.6,9.9,8.8,8.2,7,6.7,7.2,11.7,7.8,6.7
53029,5.4,6.1,7.2,7.6,7.1,6.3,5.6,5.4,5.7,8.3,8.4,8.1,7.5,7.3,6.4,5.9,5.8,5.1,5.2,5.1,8.2,5.7,4.9
53031,5.8,6.4,7.7,7.4,6.5,6,5.4,5.2,5.8,8.3,9.3,9.4,9.1,9.2,7.8,6.9,7,6,5.8,5.7,9.4,6.3,5.6
53033,3.8,4.6,5.7,5.8,4.9,4.4,3.6,3.1,3.8,7,8.4,7.5,6.3,4.4,4.5,4.1,3.8,3.6,3.3,2.7,7.7,4.1,2.9
53035,5.4,6,6.6,6.7,6,5.4,5,4.8,5.2,7.1,7.8,7.5,7.2,7.1,5.9,5.4,5.5,4.8,4.6,4.6,7.6,5.2,4.5
53037,5.9,6.6,7.1,7.7,7.1,6.3,5.7,5.3,6.1,8.4,8.8,8.3,8.1,7.6,6.7,6,5.9,5.2,5.5,5.4,8.9,6.4,5.8
53039,8.1,11.3,11.2,11.9,9.6,8.3,7.6,7.3,7.9,9.7,11,10.6,9.4,9.2,7.5,7,6.7,5.9,5.7,5.9,8.1,6.2,5.8
53041,7.9,8.6,9.1,9.4,8.6,8.2,7.5,7.7,8.5,12.3,11.9,11.5,11,10.4,8.8,8.2,7.7,6.5,6.3,6.2,9.3,6.4,6
53043,5.1,5.8,6.8,7,6.9,6.5,6.1,5.7,5.7,7.9,7.5,7.3,6.6,6.7,5.6,5.7,5.5,4.9,4.9,5.1,6.7,5.1,5.4
53045,6.8,7.7,8.2,8.6,7.7,6.9,6.3,6.4,7.3,10,10.8,10.6,10,9.8,8.1,7.6,7.4,6.5,6.3,6.4,9.8,7,6.3
53047,8.8,10,9.9,9.4,8.2,7.5,7.1,6.9,6.7,8.9,9.7,9.2,8.7,8.4,6.9,6.7,6.5,6.7,6.4,6.8,8.8,6.7,6.4
53049,7.6,8.4,9.1,9.2,7.9,7.5,7,7.4,7.9,11.9,12.7,12.1,11.1,11.1,9.6,8.7,7.9,6.9,6.9,7.1,10.9,7.9,6.8
53051,8.2,9,9.6,10.4,9.2,8.6,8,7.7,8.9,13.6,13.9,12.7,11.7,11.7,9.7,9.4,8.8,7.3,7.1,8,10.3,7.7,6.9
53053,5.4,6.5,7.9,8.2,7.3,6.2,5.5,5.2,5.9,9,9.5,9.1,8.5,8.1,6.8,6.2,5.9,5.3,5.2,5.2,9.5,6.1,5.1
53055,4.3,4.8,5.8,5.8,5,4.7,4.1,3.8,3.9,6.2,6.6,6.5,5.9,5.8,4.9,4.7,4.6,3.9,3.9,3.8,8,5,3.9
53057,6.2,7.2,8.1,8.1,7.2,6.3,5.6,5.2,5.9,9.4,9.9,9.5,8.8,8.4,7,6.6,6.4,5.4,5.2,5.5,9.7,6.4,5.3
53059,6.6,11.1,9.8,10.1,8.8,8.1,7.6,7.3,8.9,12.2,11.6,11,9.7,9.8,8,7.2,6.8,6,5.6,5.4,9.1,6.4,5.3
53061,4.3,4.8,6.6,6.6,5.5,4.8,4,3.5,4.4,8.3,9.9,9,7.4,5.1,5,4.5,4.2,3.9,3.6,2.9,8.7,4.8,3.2
53063,5.6,6.6,7.5,7.5,6.8,6,5.4,5.2,5.8,8.6,9.1,8.7,8.3,8,6.8,6.3,6,5.3,5.2,5.3,8.6,5.5,4.8
53065,7.8,9.2,9.9,9.6,8.5,8.1,7.6,7.8,8.3,12.2,11.9,11.1,10.8,10.6,9.1,8.7,8.1,7.2,7.1,7.1,9.2,6.8,6.7
53067,4.9,5.8,6.4,6.5,6,5.4,5,4.8,5.2,7.3,8.1,8.1,7.7,7.4,6.3,5.8,5.6,4.9,4.8,4.9,8.2,5.3,4.7
53069,7.2,8.3,9.9,9.8,8.1,7.7,7.2,7.2,7.5,13.5,13.9,12.9,11.7,11.8,9.4,8.7,8.5,7.1,6.6,6.6,8.6,6.8,6.8
53071,6.1,6.6,6.8,7,6.4,6.2,5.8,5.3,5.1,6.3,7.2,7.2,6.8,7,6,5.7,5.3,4.9,4.7,4.9,6.8,4.9,4.6
53073,5.5,6.5,6.8,6.7,6.1,5.4,4.9,4.6,5.2,7.9,8.6,8.1,7.5,7.3,6.4,5.8,5.7,4.9,4.8,5,9.3,6.1,4.9
53075,4,4.4,4.7,4.9,4.6,4.6,4.3,4.2,4.2,5.2,6.1,5.8,6,5.9,5.1,4.7,4.9,4.3,4.4,4.4,5.7,4.4,4.7
53077,8.2,9.5,9.5,9.6,8.8,7.9,7.4,6.9,7.2,8.3,9.6,9.7,9.7,9.8,8.4,7.8,7.4,6.7,6.3,7.1,9.5,7,6.4
54000,5.6,5.4,6.5,6.6,5.8,5.5,5.2,4.8,4.7,8.3,8.7,7.8,7.2,6.7,6.5,6.6,6.1,5.2,5.1,5,8.2,5.1,3.9
54001,8.1,7,7.9,7.8,6.9,6.6,6,5.7,5.3,9.4,10.1,9.1,8,7.1,6.6,7.2,6.8,5.8,5.9,6,8.2,5.3,4.4
54003,3.7,4.1,5.1,5,4.7,4.2,4.4,4.3,5.2,9.1,8.6,7.5,6.4,5.6,5.4,4.8,4,3.6,4,3.6,6.1,3.6,2.9
54005,6.9,5.5,8.3,6.8,5.4,4.9,5,5,4.2,8.3,8.8,7.8,10.1,9.5,9.1,9.5,9.1,6.4,6,5.5,10.4,6.2,4.5
54007,7.5,6.8,8.3,8.1,6.4,6.4,5.8,5.8,5.6,8.9,11.1,10.8,10.4,10.2,9.3,8.7,8.8,7.5,6.9,7.5,10.2,6.8,6.1
54009,4.7,5.2,6.5,6.9,8,7.8,7.7,6.3,6.2,11.8,11.5,9.5,8.4,7.6,7.1,7.1,7.1,6.1,6,5.2,8.8,6.1,4.5
54011,4.9,5.1,5.7,5.5,5.2,4.8,4.8,4.3,4.2,7.2,7.2,6.9,6.3,5.7,5.4,5.3,4.8,4.6,4.6,4.2,7.9,4.7,3.5
54013,10.5,10.8,11.9,12.4,10,9.2,7.6,7.4,7.4,13.7,14,12.3,10.7,10,9.6,12.2,12.9,10.8,10.3,13.1,15.9,10.4,8.2
54015,8.6,7.7,11.1,10,8.1,8.3,7.2,7.4,6.8,12,14.2,12,11.7,11.9,10.7,10.9,10.4,8.6,8.3,8.6,12.4,7.8,6
54017,5.9,5.8,7.2,6.4,5.4,5.2,5.5,5.1,5.3,8.4,7.2,6.9,6.1,5.3,4.9,5.4,5.2,4.3,3.9,4.5,6,4.1,3.1
54019,7.3,6.6,8,8,6.7,6.2,5.9,5.7,5,9.1,10,8.7,8.4,8.5,8.2,8.4,7.9,6.4,6.2,5.7,9.9,6.3,4.7
54021,7.4,5.8,7.5,6.9,5.1,5,4.9,4.3,4.1,7.1,8.9,7.9,7.5,6.6,6.4,7.6,8.2,7.2,6.2,6.8,10.1,6.9,5.2
