STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
37,119,3300,1400000US37119003300,37119003300,33.0,Mecklenburg,NC,North Carolina,"Census Tract 33, Mecklenburg County, North Carol",3538.0,265.0,2805.0,0.7931,0.2335,0.7931,0.3493,0.6074,0.7956,0.7998,0.9119,3.1147,0.883,0.0,0.8181,0.0,0.0,0.0,0.0,0.8181,0.4975,0.3853,0.5803,0.2337,1.1993,0.1851,0.7254,0.4111,0.0,1.1365,0.5457,0.4783,0.4783,0.4783,6.7469,0.6794,0.3614,0.3614,0.3614,0.2781,0.2736,0.0904,0.7862,0.3253,0.482,0.401,2.6366,0.3158,0.1055,0.0794,0.2847,0.6377,1.1073,0.0478,0.0,0.0,0.0,0.0,4.1053,0.1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,10.26,0.7,42.82,0.0,95.48,0.0,0.0,0.0,0.0,100.0,68.18,13.39,91.33,33.7,0.0,44.35,19.2,19.1916,5.7,1.8,55.1,21.4409,6.8,13.7,8.1,12.5,9.6,2.6,0.0,0.0,24.2,8.5,5.3,11.3,6.0,0.1057,0.1594,0.2235,0.0404,0.1966
37,119,3400,1400000US37119003400,37119003400,34.0,Mecklenburg,NC,North Carolina,"Census Tract 34, Mecklenburg County, North Carol",5667.0,429.0,6432.0,0.567,0.1213,0.567,0.1895,0.6074,0.7941,0.8064,0.9104,3.1183,0.8841,0.0,0.6827,0.0,0.0,0.0,0.0,0.6827,0.4217,0.3853,0.3419,0.1065,0.8337,0.0387,0.5911,0.4082,0.0,0.9993,0.4822,0.4774,0.4774,0.4774,6.1114,0.542,0.2111,0.2111,0.2111,0.0789,0.0493,0.0218,0.5971,0.1561,0.1149,0.0547,1.0728,0.0576,0.0437,0.5614,0.0132,0.3749,0.9932,0.0357,0.0,0.6572,0.6572,0.3711,2.9343,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,10.25,0.71,42.74,0.0,56.93,0.0,0.0,0.0,0.0,100.0,47.73,15.0,56.53,33.16,0.0,44.21,10.4,8.9286,1.7,0.8,38.2,16.7739,2.3,3.8,5.8,22.9,2.3,0.7,0.0,0.8,18.8,7.8,4.7,9.4,4.1,0.0246,0.0496,0.1372,0.0114,0.0505
37,119,3500,1400000US37119003500,37119003500,35.0,Mecklenburg,NC,North Carolina,"Census Tract 35, Mecklenburg County, North Carol",2615.0,211.0,14026.0,0.6638,0.1656,0.6638,0.2539,0.6074,0.7941,0.8402,0.9142,3.1559,0.8938,0.0,0.7043,0.0,0.0,0.0,0.0,0.7043,0.4353,0.3853,0.3341,0.212,0.9314,0.0624,0.6412,0.7007,0.0,1.3419,0.6464,0.4748,0.4748,0.4748,6.6083,0.6502,0.2191,0.2191,0.2191,0.0409,0.0451,0.0121,0.6727,0.0754,0.0115,0.0265,0.8842,0.0377,0.3108,0.0884,0.1453,0.2502,0.7947,0.0215,0.0,0.7238,0.7238,0.421,2.6218,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,10.25,0.77,42.96,0.0,63.36,0.0,0.0,0.0,0.0,100.0,46.99,13.67,69.89,94.21,0.0,43.86,10.8,6.348,1.6,0.5,44.2,13.8063,0.5,2.5,12.5,13.1,7.5,0.3,0.0,1.3,20.7,7.6,5.4,8.7,4.5,0.0402,0.0331,0.2406,0.0146,0.0226
37,119,3600,1400000US37119003600,37119003600,36.0,Mecklenburg,NC,North Carolina,"Census Tract 36, Mecklenburg County, North Carol",4053.0,648.0,3200.0,2.1211,0.8579,1.5211,0.8467,0.6074,0.7926,0.8723,0.9349,3.2072,0.9062,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.5269,0.2262,1.1384,0.1476,0.7891,0.7666,0.0,1.5557,0.7805,0.5334,0.5334,0.5334,7.2924,0.7806,0.7802,0.7802,0.7802,0.7298,0.5802,0.4585,0.856,0.7274,0.6942,0.6619,4.708,0.7529,0.1124,0.5971,0.5383,0.5088,1.7566,0.2914,0.5337,0.5876,1.1213,0.7048,8.3661,0.7405,1.0,1.0,0.0,0.0,1.0,3.0,0.6,1.33,10.24,0.84,44.22,0.0,100.0,0.0,0.0,0.0,0.0,100.0,63.71,13.5,100.0,100.0,0.0,53.7,66.0,43.1407,11.7,4.5,63.9,34.6109,10.6,21.5,8.3,23.4,13.1,1.4,1.0,0.5,41.8,11.2,5.6,13.8,13.8,0.8986,0.8225,0.2747,0.7944,0.4797
37,119,3700,1400000US37119003700,37119003700,37.0,Mecklenburg,NC,North Carolina,"Census Tract 37, Mecklenburg County, North Carol",3876.0,392.0,5829.0,1.8697,0.7749,1.2697,0.7097,0.6074,0.7941,0.7998,0.9341,3.1354,0.8888,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.2453,0.0949,0.7255,0.0198,0.7891,0.7666,0.0,1.5557,0.7805,0.5333,0.5333,0.5333,6.8076,0.6911,0.7183,0.7183,0.7183,0.8073,0.6495,0.9103,0.9871,0.8173,0.6283,0.4757,5.2755,0.8493,0.0141,0.2782,0.2922,0.3491,0.9336,0.0309,0.0,0.3832,0.3832,0.1614,7.3106,0.5786,1.0,1.0,0.0,1.0,0.0,3.0,0.6,1.33,10.25,0.7,44.17,0.0,100.0,0.0,0.0,0.0,0.0,100.0,38.02,15.17,100.0,100.0,0.0,53.68,55.3,49.0571,13.6,11.4,96.2,39.3516,9.2,15.8,3.0,18.8,9.7,0.6,0.0,0.1,35.8,12.0,4.3,16.1,12.2,0.7141,0.9042,0.0881,0.6662,0.7237
37,119,3802,1400000US37119003802,37119003802,38.02,Mecklenburg,NC,North Carolina,"Census Tract 38.02, Mecklenburg County, North Ca",3543.0,385.0,14261.0,2.7079,0.9925,1.9079,0.991,0.6074,0.7941,0.778,0.9124,3.0919,0.8763,0.0,0.8577,0.0,0.8789,0.0,0.0,1.7366,0.8375,0.409,0.8378,0.2821,1.5289,0.471,0.7404,0.7666,0.0,1.507,0.7477,0.5167,0.5167,0.5167,8.3811,0.9243,0.9641,0.9641,0.9641,0.9138,0.9121,0.9031,0.8008,0.9187,0.7909,0.9123,6.1517,0.9695,0.4826,0.7673,0.9502,0.7552,2.9553,0.9854,0.0,0.6882,0.6882,0.3939,10.7593,0.9836,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,10.25,0.67,42.85,0.0,100.0,0.0,40.42,0.0,0.0,98.92,87.84999999999998,12.78,94.38,100.0,0.0,50.53,97.1,60.5858,28.0,11.1,56.8,47.3179,13.2,35.1,15.4,26.2,24.0,4.8,0.0,1.0,51.6,13.4,6.7,17.3,21.5,0.9883,0.966,0.4939,0.9812,0.8182
37,119,3805,1400000US37119003805,37119003805,38.05,Mecklenburg,NC,North Carolina,"Census Tract 38.05, Mecklenburg County, North Ca",3196.0,344.0,18325.0,1.127,0.4283,1.127,0.6144,0.6074,0.7941,0.7857,0.9186,3.1058,0.8804,0.0,0.7177,0.9652,0.8351,0.0,0.0,2.518,0.9422,0.4334,0.0706,0.212,0.716,0.0185,0.591,0.5851,0.9197,2.0958,0.9545,0.4598,0.4598,0.4598,8.8954,0.9601,0.8018,0.8018,0.8018,0.2027,0.2628,0.1117,0.9613,0.5255,0.6855,0.1662,2.9157,0.3742,0.0115,0.1212,0.0312,0.6918,0.8557,0.0256,0.0,0.0,0.0,0.0,4.5732,0.1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,10.25,0.68,43.21,0.0,67.55,31.83,24.17,0.0,0.0,95.97000000000001,11.41,13.67,56.51,70.37,11.12,41.73,70.0,15.5194,5.5,2.0,85.2,26.9929,10.4,7.4,2.4,14.8,4.4,3.4,0.0,0.0,18.0,6.8,2.9,9.3,4.4,0.0202,0.0046,0.0156,0.0137,0.0457
37,119,3806,1400000US37119003806,37119003806,38.06,Mecklenburg,NC,North Carolina,"Census Tract 38.06, Mecklenburg County, North Ca",9733.0,818.0,8246.0,1.3806,0.565,1.3806,0.7737,0.6074,0.7909,0.829,0.9203,3.1476,0.8917,0.0,0.6785,0.965,0.0,0.0,0.0,1.6435,0.8035,0.5496,0.1704,0.3815,1.1015,0.1283,0.4787,0.6535,0.0,1.1322,0.5434,0.4584,0.4584,0.4584,7.4832,0.8117,0.8564,0.8564,0.8564,0.5292,0.6181,0.4719,0.8662,0.599,0.8666,0.3043,4.2553,0.6661,0.1442,0.1832,0.1453,0.849,1.3217,0.0861,0.433,0.3832,0.8162,0.4886,7.2496,0.5689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,10.23,0.75,43.3,0.0,55.63,31.45,0.0,0.0,0.0,65.13,28.71,11.25,31.26,85.59999999999998,0.0,41.44,80.7,31.4292,12.7,4.6,65.4,29.4485,16.1,11.1,9.1,16.8,7.5,8.5,0.3,0.1,30.6,9.5,4.3,12.5,9.0,0.4213,0.4269,0.0881,0.2798,0.3268
37,119,3807,1400000US37119003807,37119003807,38.07,Mecklenburg,NC,North Carolina,"Census Tract 38.07, Mecklenburg County, North Ca",4826.0,462.0,8764.0,2.4707,0.9489,1.6707,0.9126,0.6074,0.7909,0.8344,0.9229,3.1556,0.8937,0.0,0.7541,0.0,0.0,0.0,0.0,0.7541,0.4637,0.4055,0.7562,0.0434,1.2051,0.1895,0.6666,0.7666,0.0,1.4332,0.7004,0.4586,0.4586,0.4586,7.0066,0.7295,0.9269,0.9269,0.9269,0.8667,0.9144,0.9031,0.8682,0.9212,0.9805,0.8217,6.2758,0.9803,0.206,0.9012,0.4024,0.9553,2.4649,0.8461,0.0,0.3832,0.3832,0.1614,10.0508,0.9412,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,10.23,0.76,43.45,0.0,78.56999999999998,0.0,0.0,0.0,0.0,99.19,81.98,16.17,76.72,100.0,0.0,41.46,92.6,54.819,28.3,11.1,65.7,47.6093,28.9,28.4,10.5,29.8,11.2,19.8,0.0,0.1,37.8,11.1,4.5,16.2,14.1,0.7959,0.8076,0.1118,0.813,0.7328
37,119,3808,1400000US37119003808,37119003808,38.08,Mecklenburg,NC,North Carolina,"Census Tract 38.08, Mecklenburg County, North Ca",6353.0,598.0,1611.0,1.8188,0.7566,1.6188,0.8912,0.6074,0.7891,0.7998,0.9196,3.1159,0.8834,0.0,0.7001,0.0,0.0,0.0,0.0,0.7001,0.4326,0.4238,0.2753,0.4052,1.1043,0.1299,0.7891,0.7666,0.0,1.5557,0.7805,0.4589,0.4589,0.4589,6.9349,0.7163,0.9407,0.9407,0.9407,0.9018,0.9701,0.5605,0.965,0.9314,0.9981,0.8674,6.1943,0.9734,0.0115,0.942,0.0391,0.9935,1.9861,0.4795,0.5113,0.0,0.5113,0.2708,9.6324,0.9025,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.33,10.22,0.7,43.27,0.0,62.12,0.0,0.0,0.0,0.0,97.34,41.29,10.83,100.0,100.0,0.0,41.52,94.5,58.9485,39.1,5.3,86.5,48.7312,42.5,31.3,2.4,31.8,4.8,34.7,0.8,0.0,25.9,10.3,2.7,18.1,9.5,0.1668,0.6494,0.0132,0.344,0.8644
37,119,3902,1400000US37119003902,37119003902,39.02,Mecklenburg,NC,North Carolina,"Census Tract 39.02, Mecklenburg County, North Ca",4725.0,408.0,3382.0,2.7274,0.9946,1.9274,0.9944,0.6074,0.7941,0.778,0.9222,3.1017,0.8791,0.0,0.7537,0.0,0.8753,0.0,0.0,1.629,0.7979,0.3853,0.3809,0.2667,1.0329,0.098,0.7642,0.6844,0.9368,2.3854,0.981,0.5235,0.5235,0.5235,8.6725,0.9467,0.9348,0.9348,0.9348,0.9205,0.8529,0.9205,0.931,0.9627,0.9345,0.9219,6.444,0.9914,0.4519,0.8139,0.7806,0.7514,2.7978,0.9632,0.5113,0.0,0.5113,0.2708,10.6879,0.9807,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,10.25,0.67,43.41,0.0,78.47,0.0,38.8,0.0,0.0,100.0,51.21,13.0,98.34,91.44,19.83,51.68,93.7,61.545,22.8,11.9,77.09999999999998,53.2953,20.7,36.2,14.9,27.2,17.4,4.7,0.8,0.0,45.8,13.1,5.4,17.1,16.7,0.953,0.9573,0.2406,0.9176,0.8043
37,119,3903,1400000US37119003903,37119003903,39.03,Mecklenburg,NC,North Carolina,"Census Tract 39.03, Mecklenburg County, North Ca",2211.0,279.0,7968.0,2.7184,0.9936,1.9184,0.9928,0.6074,0.7956,0.7475,0.9582,3.1087,0.8813,0.0,0.8577,0.0,0.8785,0.0,0.0,1.7362,0.8374,0.494,0.5014,0.3099,1.3053,0.2648,0.7218,0.7666,0.9925,2.4809,0.9904,0.4589,0.4589,0.4589,9.09,0.9695,0.9407,0.9407,0.9407,0.9967,0.9128,0.8982,0.9859,0.8777,0.7812,0.9625,6.415,0.9899,0.0515,0.9989,0.431,0.6037,2.0851,0.5709,0.0,0.7007,0.7007,0.4037,10.1415,0.9489,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,10.26,0.63,46.11,0.0,100.0,0.0,40.18,0.0,0.0,82.04,61.64,12.42,90.48,100.0,99.26,41.53,94.5,86.20529999999998,28.1,10.9,95.5,43.5807,12.9,42.9,6.2,47.2,11.6,2.2,0.0,1.1,39.7,14.0,3.8,21.8,15.0,0.8525,0.9788,0.0461,0.8592,0.9737
37,119,4000,1400000US37119004000,37119004000,40.0,Mecklenburg,NC,North Carolina,"Census Tract 40, Mecklenburg County, North Carol",4691.0,480.0,13474.0,2.7622,0.9973,1.9622,0.9983,0.6074,0.7926,0.7998,0.9216,3.1214,0.885,0.0,0.8577,0.9396,0.8889,0.0,0.0,2.6862,0.9612,0.5347,0.7097,0.1134,1.3578,0.3094,0.7397,0.7666,0.9632,2.4695,0.9891,0.4781,0.4781,0.4781,10.113,0.9941,0.8762,0.8762,0.8762,0.807,0.9128,0.9502,0.8306,0.784,0.8537,0.9397,6.078,0.9614,0.2724,0.5684,0.7848,0.7031,2.3287,0.7641,0.6897,0.4452,1.1349,0.7096,10.4178,0.9681,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,10.24,0.7,43.38,0.0,100.0,8.41,45.07,0.0,0.0,69.74,78.39,14.88,94.23,100.0,43.78,44.31,84.2,49.0301,28.1,14.0,60.4,37.4387,15.5,38.6,11.8,23.0,17.5,3.6,4.5,0.2,45.8,12.2,6.2,16.6,17.0,0.953,0.9175,0.3868,0.9252,0.767
37,119,4100,1400000US37119004100,37119004100,41.0,Mecklenburg,NC,North Carolina,"Census Tract 41, Mecklenburg County, North Carol",4106.0,413.0,6666.0,1.3958,0.5729,1.1958,0.6615,0.6074,0.7926,0.9136,0.937,3.2506,0.9161,0.0,0.8577,0.0,0.7736,0.0,0.0,1.6313,0.7988,0.3853,0.2731,0.1573,0.8157,0.0347,0.7891,0.7666,0.0,1.5557,0.7805,0.5335,0.5335,0.5335,7.7868,0.8571,0.7464,0.7464,0.7464,0.6691,0.3044,0.7663,0.8461,0.73,0.8154,0.4366,4.5679,0.7267,0.0291,0.0716,0.41,0.0,0.5107,0.0095,0.0,0.0,0.0,0.0,5.825,0.3387,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.33,10.24,0.96,44.35,0.0,100.0,0.0,10.02,0.0,0.0,100.0,41.07,14.33,100.0,100.0,0.0,53.72,60.0,39.2353,6.2,7.6,62.5,34.738,14.0,14.7,4.9,11.9,11.3,0.0,0.0,0.0,34.3,10.4,4.6,13.5,11.0,0.6387,0.6732,0.1239,0.5359,0.4444
37,119,4200,1400000US37119004200,37119004200,42.0,Mecklenburg,NC,North Carolina,"Census Tract 42, Mecklenburg County, North Carol",3249.0,480.0,2057.0,2.6037,0.977,1.8037,0.9625,0.6074,0.7926,0.8402,0.9072,3.1474,0.8916,0.0,0.8577,0.9901,0.6463,0.0,0.0,2.4941,0.9399,0.3853,0.8521,0.1573,1.3947,0.3439,0.7891,0.7048,0.0,1.4939,0.7391,0.5335,0.5335,0.5335,9.0636,0.9684,0.8683,0.8683,0.8683,0.9061,0.8979,0.6762,0.8859,0.8538,0.8214,0.9284,5.9697,0.9493,0.206,0.604,0.817,0.0,1.627,0.207,0.6013,0.0,0.6013,0.3332,9.0663,0.8353,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,10.24,0.77,42.57,0.0,100.0,86.81,0.63,0.0,0.0,100.0,88.78,14.33,100.0,94.8,0.0,53.72,82.79999999999998,59.526,26.5,6.4,68.4,41.7852,14.2,37.0,10.5,23.5,18.3,0.0,1.9,0.0,46.7,13.4,5.3,19.4,18.6,0.9612,0.966,0.2235,0.9537,0.9206
37,119,4302,1400000US37119004302,37119004302,43.02,Mecklenburg,NC,North Carolina,"Census Tract 43.02, Mecklenburg County, North Ca",5460.0,695.0,2036.0,2.7449,0.9959,1.9449,0.9963,0.6074,0.787,0.8541,0.9025,3.151,0.8926,0.0,0.8577,0.9924,0.9323,0.0,0.0,2.7824,0.9753,0.4093,0.6934,0.3048,1.4075,0.3559,0.7891,0.7114,0.0,1.5005,0.7435,0.4557,0.4557,0.4557,9.2971,0.9772,0.9229,0.9229,0.9229,0.8988,0.7544,0.9103,0.8746,0.8919,0.9025,0.8936,6.1261,0.9666,0.1522,0.942,0.3874,0.4935,1.9751,0.4694,0.711,0.6744,1.3854,0.8169,10.4095,0.9677,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.33,10.21,0.8,42.32,0.0,100.0,93.85,70.14,0.0,0.0,98.89,77.18,12.5,100.0,95.77,0.0,40.93,92.0,58.4968,17.4,11.4,66.7,44.7397,18.1,33.3,9.3,31.8,11.0,1.3,5.5,0.9,44.0,11.9,5.6,16.6,16.6,0.9329,0.8966,0.2747,0.9149,0.767
37,119,4303,1400000US37119004303,37119004303,43.03,Mecklenburg,NC,North Carolina,"Census Tract 43.03, Mecklenburg County, North Ca",2911.0,251.0,1478.0,2.3126,0.9103,1.7126,0.9298,0.5508,0.787,0.6937,0.9161,2.9476,0.8327,0.0,0.7142,0.0,0.86,0.0,0.0,1.5742,0.7785,0.7904,0.1489,0.6643,1.6036,0.5365,0.495,0.501,0.9473,1.9433,0.9387,0.2741,0.2741,0.2741,8.3428,0.9206,0.8421,0.8421,0.8421,0.7509,0.7808,0.8206,0.502,0.7586,0.9521,0.641,5.206,0.8387,0.2624,0.4,0.3508,0.7659,1.7791,0.3077,0.4558,0.4452,0.901,0.5622,8.7282,0.792,1.0,1.0,0.0,0.0,1.0,3.0,0.6,1.0,10.21,0.57,43.07,0.0,66.47,0.0,32.78,0.0,0.0,5.51,25.54,7.17,34.26,51.58,26.93,16.04,77.79999999999998,44.6582,18.6,8.6,31.7,36.1032,22.9,20.8,11.6,20.7,10.5,5.1,0.5,0.2,38.4,10.7,5.9,14.6,13.2,0.8154,0.7373,0.3289,0.7523,0.5724
37,119,4304,1400000US37119004304,37119004304,43.04,Mecklenburg,NC,North Carolina,"Census Tract 43.04, Mecklenburg County, North Ca",4737.0,791.0,5359.0,2.2587,0.8959,1.6587,0.9079,0.5508,0.787,0.7215,0.908,2.9673,0.8382,0.0,0.8577,0.9675,0.9811,0.0,0.0,2.8063,0.9799,0.6699,0.6084,0.4171,1.6954,0.6115,0.7891,0.2697,0.0,1.0588,0.5107,0.2585,0.2585,0.2585,8.7863,0.9538,0.9263,0.9263,0.9263,0.7387,0.8474,0.1726,0.732,0.8999,0.7937,0.8385,5.0228,0.8082,0.1314,0.9789,0.2283,0.8258,2.1644,0.6378,0.0,0.0,0.0,0.0,8.1135,0.7049,1.0,1.0,0.0,1.0,0.0,3.0,0.6,1.0,10.21,0.6,42.61,0.0,100.0,35.17,100.0,0.0,0.0,28.55,70.5,10.58,100.0,12.17,0.0,13.89,92.5,43.7473,22.4,2.5,49.5,45.4418,13.3,29.4,8.8,35.3,8.8,7.3,0.0,0.0,35.0,11.3,4.6,15.6,11.8,0.6759,0.836,0.1239,0.6264,0.6768
37,119,4305,1400000US37119004305,37119004305,43.05,Mecklenburg,NC,North Carolina,"Census Tract 43.05, Mecklenburg County, North Ca",6658.0,866.0,3670.0,2.2866,0.9037,1.8866,0.987,0.5508,0.7891,0.7709,0.9231,3.0339,0.8588,0.0,0.8033,0.9406,0.8405,0.0,0.0,2.5844,0.9489,0.4618,0.2475,0.4171,1.1264,0.141,0.5063,0.6273,0.889,2.0226,0.9475,0.3289,0.3289,0.3289,9.0962,0.9698,0.9108,0.9108,0.9108,0.7568,0.8414,0.6849,0.876,0.8086,0.9768,0.6474,5.5919,0.8988,0.0515,0.831,0.114,0.884,1.8805,0.3883,0.6644,0.7238,1.3882,0.8185,9.7714,0.9168,1.0,1.0,0.0,0.0,0.0,2.0,0.4,1.0,10.22,0.66,43.46,0.0,92.15,8.94,25.89,0.0,0.0,90.3,38.25,10.58,36.6,79.95,3.33,23.15,90.1,45.0736,22.0,6.5,66.9,38.8619,27.8,21.0,6.2,27.6,6.9,10.9,3.5,1.3,37.4,10.8,4.5,14.8,10.9,0.781,0.7575,0.1118,0.5229,0.5944
37,119,4400,1400000US37119004400,37119004400,44.0,Mecklenburg,NC,North Carolina,"Census Tract 44, Mecklenburg County, North Carol",4097.0,534.0,6375.0,2.3357,0.9163,1.7357,0.9389,0.6451,0.7852,0.7998,0.8709,3.101,0.8789,0.0,0.842,0.9885,0.9765,0.0,0.0,2.807,0.98,0.5949,0.316,0.4924,1.4033,0.3519,0.6045,0.463,0.0,1.0675,0.5146,0.5206,0.5206,0.5206,8.8994,0.9603,0.8767,0.8767,0.8767,0.8319,0.8959,0.8855,0.6524,0.5966,0.965,0.4479,5.2752,0.8492,0.1965,0.4423,0.5651,0.8072,2.0111,0.5032,0.0,0.4452,0.4452,0.1995,8.6082,0.7754,1.0,1.0,0.0,1.0,0.0,3.0,0.6,1.67,10.2,0.7,40.99,0.0,99.08,81.5,99.08,0.0,0.0,50.74,45.27,9.25,60.03,43.71,0.0,51.22,84.29999999999998,51.3229,26.3,10.4,42.5,29.3666,25.0,15.0,10.3,21.3,13.5,6.5,0.0,0.2,37.3,11.6,4.7,15.5,12.2,0.7772,0.8701,0.1372,0.6662,0.6678
37,119,4500,1400000US37119004500,37119004500,45.0,Mecklenburg,NC,North Carolina,"Census Tract 45, Mecklenburg County, North Carol",2724.0,398.0,1649.0,2.6425,0.9834,1.8425,0.9749,0.6451,0.7909,0.8637,0.9186,3.2183,0.9087,0.0,0.8577,0.9845,0.9407,0.0,0.0,2.7829,0.9754,0.3853,0.5988,0.2289,1.213,0.1945,0.7891,0.6915,0.0,1.4806,0.7305,0.5335,0.5335,0.5335,9.2283,0.9745,0.8943,0.8943,0.8943,0.9393,0.8238,0.9703,0.8453,0.9349,0.9126,0.8797,6.3059,0.9827,0.2011,0.937,0.2701,0.7231,2.1313,0.6107,0.0,0.0,0.0,0.0,9.3315,0.868,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.67,10.23,0.82,43.21,0.0,100.0,69.31,75.73,0.0,0.0,100.0,69.73,13.44,100.0,92.72000000000001,0.0,53.72,87.4,64.5742,20.9,16.5,62.4,49.1493,18.8,32.2,10.4,31.5,9.4,4.0,0.0,0.0,45.6,13.1,5.0,18.9,18.1,0.9511,0.9573,0.1785,0.946,0.9016
37,119,4600,1400000US37119004600,37119004600,46.0,Mecklenburg,NC,North Carolina,"Census Tract 46, Mecklenburg County, North Carol",2668.0,372.0,2958.0,2.7543,0.9966,1.9543,0.9974,0.6451,0.787,0.8723,0.9106,3.215,0.908,0.0,0.8577,0.9583,0.9597,0.0,0.0,2.7757,0.9741,0.3853,0.7557,0.2461,1.3871,0.336,0.7188,0.7338,0.0,1.4526,0.7128,0.5335,0.5335,0.5335,9.3639,0.979,0.9858,0.9858,0.9858,0.9081,0.81,0.7849,0.8177,0.9944,0.8996,0.9029,6.1176,0.9657,0.5377,0.487,0.7249,0.3205,2.0701,0.5576,0.696,0.6882,1.3842,0.8164,10.5577,0.9753,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.67,10.21,0.84,42.75,0.0,100.0,23.38,88.5,0.0,0.0,100.0,81.94,13.25,89.72,98.43,0.0,53.72,99.0,59.8032,20.1,7.9,58.8,64.5078,17.9,34.2,16.3,21.9,16.2,0.5,4.8,1.0,52.3,13.0,7.3,16.4,22.2,0.9905,0.9541,0.6363,0.9855,0.7508
37,119,4700,1400000US37119004700,37119004700,47.0,Mecklenburg,NC,North Carolina,"Census Tract 47, Mecklenburg County, North Carol",1789.0,263.0,2655.0,2.1765,0.8734,1.7765,0.9536,0.6451,0.7909,0.9334,0.9608,3.3302,0.9418,0.0,0.8577,0.0,0.9808,0.0,0.0,1.8385,0.8817,0.3853,0.4012,0.0196,0.8061,0.033,0.7891,0.7093,0.0,1.4984,0.7421,0.5335,0.5335,0.5335,8.0067,0.8852,0.834,0.834,0.834,0.954,0.8557,0.6061,0.8496,0.9408,0.69,0.961,5.8572,0.9349,0.0474,0.1266,0.5031,0.5498,1.2269,0.0656,0.6223,0.9888,1.6111,0.9305,9.5292,0.8913,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.67,10.23,1.06,46.38,0.0,100.0,0.0,99.99,0.0,0.0,100.0,52.98,17.0,100.0,95.44,0.0,53.72,76.2,67.2956,23.0,5.7,63.0,49.8789,10.5,42.6,6.0,15.0,12.6,1.7,2.3,46.7,31.5,13.6,3.1,20.4,10.1,0.476,0.9708,0.0191,0.4209,0.9494
